"oper_id"	"title"	"business_type"	"method"	"request_method"	"operator_type"	"oper_name"	"dept_name"	"oper_url"	"oper_ip"	"oper_location"	"oper_param"	"json_result"	"status"	"error_msg"	"oper_time"	"cost_time"
"392"	"菜单管理"	"1"	"RuoYi.System.Controllers.SysMenuController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":0,""menuName"":""\u62A2\u4FEE\u8BB0\u5F55"",""parentName"":null,""parentId"":2067,""orderNum"":5,""path"":""jnsbxjqx"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"13/3/2025 14:20:09"	"216"
"393"	"菜单管理"	"1"	"RuoYi.System.Controllers.SysMenuController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":0,""menuName"":""CNC\u5DE5\u5E8F\u4E0B\u53D1\u7BA1\u7406"",""parentName"":null,""parentId"":0,""orderNum"":22,""path"":""jncnc"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""M"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"13/3/2025 14:20:44"	"294"
"394"	"菜单管理"	"1"	"RuoYi.System.Controllers.SysMenuController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":0,""menuName"":""\u4EFB\u52A1\u7BA1\u7406"",""parentName"":null,""parentId"":2073,""orderNum"":1,""path"":""jncncrw"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"13/3/2025 14:21:15"	"282"
"395"	"菜单管理"	"1"	"RuoYi.System.Controllers.SysMenuController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":0,""menuName"":""\u4EFB\u52A1\u8BB0\u5F55"",""parentName"":null,""parentId"":2073,""orderNum"":2,""path"":""jncncjl"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"13/3/2025 14:21:48"	"237"
"396"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2057,""menuName"":""\u7528\u7535\u7EDF\u8BA1"",""parentName"":null,""parentId"":2053,""orderNum"":1,""path"":""nhdntj"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""M"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:06"",""updateBy"":""admin"",""updateTime"":""2025-03-13T14:08:20"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 14:49:07"	"185"
"397"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2058,""menuName"":""\u7528\u7535\u540C\u6BD4\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":2,""path"":""nhdntb"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:50"",""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 14:49:20"	"206"
"398"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2059,""menuName"":""\u7528\u7535\u73AF\u6BD4\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":3,""path"":""nhdnhb"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:09:30"",""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 14:49:25"	"200"
"399"	"菜单管理"	"3"	"RuoYi.System.Controllers.SysMenuController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/menu/2056"	"0.0.0.1"	"X.X.X.X"	"{""menuId"":2056}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 14:49:31"	"256"
"400"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2060,""menuName"":""\u71C3\u6C14\u7EDF\u8BA1"",""parentName"":null,""parentId"":2053,""orderNum"":5,""path"":""nhrq"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""M"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":null,""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:10:35"",""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 14:49:41"	"210"
"401"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2054,""menuName"":""\u80FD\u8017\u7EFC\u5408\u770B\u677F"",""parentName"":null,""parentId"":2053,""orderNum"":0,""path"":""nhkb"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:03:55"",""updateBy"":""admin"",""updateTime"":""2025-03-13T14:14:02"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 14:50:22"	"273"
"402"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2057,""menuName"":""\u8BBE\u5907\u7528\u7535\u7EDF\u8BA1"",""parentName"":null,""parentId"":2053,""orderNum"":1,""path"":""nhdntj"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""M"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:06"",""updateBy"":""admin"",""updateTime"":""2025-03-13T14:49:07"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 14:50:34"	"253"
"403"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2057,""menuName"":""\u8BBE\u5907\u7528\u7535\u7EDF\u8BA1"",""parentName"":null,""parentId"":2053,""orderNum"":1,""path"":""nhdntj"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:06"",""updateBy"":""admin"",""updateTime"":""2025-03-13T14:50:33"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:10:25"	"257"
"404"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2053,""menuName"":""KRT\u80FD\u8017\u7BA1\u7406"",""parentName"":null,""parentId"":0,""orderNum"":20,""path"":""KRT"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""M"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:03:08"",""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:15:14"	"188"
"405"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2054,""menuName"":""\u80FD\u8017\u7EFC\u5408\u770B\u677F"",""parentName"":null,""parentId"":2053,""orderNum"":0,""path"":""nhkb"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:03:55"",""updateBy"":""admin"",""updateTime"":""2025-03-13T14:50:21"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:16:08"	"231"
"406"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2054,""menuName"":""\u80FD\u8017\u7EFC\u5408\u770B\u677F"",""parentName"":null,""parentId"":2053,""orderNum"":0,""path"":""nhkb"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:03:55"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:16:07"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:16:30"	"206"
"407"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2054,""menuName"":""\u80FD\u8017\u7EFC\u5408\u770B\u677F"",""parentName"":null,""parentId"":2053,""orderNum"":0,""path"":""KRTKB"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:03:55"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:16:30"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:17:09"	"274"
"408"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2057,""menuName"":""\u8BBE\u5907\u7528\u7535\u7EDF\u8BA1"",""parentName"":null,""parentId"":2053,""orderNum"":1,""path"":""nhdntj"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u8BBE\u5907\u7528\u7535\u7EDF\u8BA1/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:06"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:10:25"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:18:15"	"280"
"409"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2057,""menuName"":""\u8BBE\u5907\u7528\u7535\u7EDF\u8BA1"",""parentName"":null,""parentId"":2053,""orderNum"":1,""path"":""KRTTJ"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u8BBE\u5907\u7528\u7535\u7EDF\u8BA1/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:06"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:18:15"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:18:25"	"260"
"410"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2058,""menuName"":""\u7528\u7535\u540C\u6BD4\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":2,""path"":""KRTTB"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:50"",""updateBy"":""admin"",""updateTime"":""2025-03-13T14:49:20"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:18:34"	"218"
"411"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2059,""menuName"":""\u7528\u7535\u73AF\u6BD4\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":3,""path"":""KRTHB"",""component"":null,""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:09:30"",""updateBy"":""admin"",""updateTime"":""2025-03-13T14:49:25"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:18:39"	"185"
"412"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2058,""menuName"":""\u7528\u7535\u540C\u6BD4\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":2,""path"":""KRTTB"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:50"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:18:33"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:18:57"	"284"
"413"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2059,""menuName"":""\u7528\u7535\u73AF\u6BD4\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":3,""path"":""KRTHB"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:09:30"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:18:39"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:19:02"	"199"
"414"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2057,""menuName"":""\u8BBE\u5907\u80FD\u8017\u7EDF\u8BA1"",""parentName"":null,""parentId"":2053,""orderNum"":1,""path"":""KRTTJ"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u8BBE\u5907\u7528\u7535\u7EDF\u8BA1/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:06"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:18:25"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:48:44"	"246"
"415"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2058,""menuName"":""\u80FD\u8017\u540C\u6BD4\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":2,""path"":""KRTTB"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:50"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:18:57"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:48:49"	"213"
"416"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2059,""menuName"":""\u80FD\u8017\u73AF\u6BD4\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":3,""path"":""KRTHB"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:09:30"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:19:01"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:48:53"	"207"
"417"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2057,""menuName"":""\u8BBE\u5907\u7535\u80FD\u7EDF\u8BA1"",""parentName"":null,""parentId"":2053,""orderNum"":1,""path"":""KRTTJ"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u8BBE\u5907\u7528\u7535\u7EDF\u8BA1/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:06"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:48:43"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:52:27"	"241"
"418"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2058,""menuName"":""\u540C\u6BD4\u8017\u7535\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":2,""path"":""KRTTB"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:08:50"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:48:49"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:52:40"	"251"
"419"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"0.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2059,""menuName"":""\u73AF\u6BD4\u8017\u7535\u5206\u6790"",""parentName"":null,""parentId"":2053,""orderNum"":3,""path"":""KRTHB"",""component"":""/\u94F8\u9020-\u80FD\u6E90\u7BA1\u7406/\u80FD\u8017\u7EFC\u5408\u770B\u677F/index.vue"",""query"":null,""isFrame"":""1"",""isCache"":""0"",""menuType"":""C"",""visible"":""0"",""status"":""0"",""perms"":null,""icon"":""button"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2025-03-13T14:09:30"",""updateBy"":""admin"",""updateTime"":""2025-03-13T15:48:53"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"13/3/2025 15:52:46"	"166"
