"id"	"item_no"	"use_item_no"	"use_item_count"	"use_item_measure"	"fixed_use"	"vari_use"	"fixed_use_assist"	"vari_use_assist"	"item_measure_assist"	"use_item_type"	"created_by"	"created_time"	"updated_by"	"updated_time"
"5e2732c786fe453890f4d364fc479faa"	"601520"	"400192"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5e28e5c5aedb4927a5f99f365bef2f13"	"616119"	"615645"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"5e29767e3f6244ecac32bf3b2213a8e0"	"600740"	"600698"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5e2b3789165443668876b85af6ba7977"	"602176"	"400191"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5e2c8e32d24244c188071f9accc25e9f"	"614817"	"400287"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5e2f6f1d991d45fc8a59b1ccb43929dd"	"614902"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5e324d9606344df2a53cbe33ffb5c5c1"	"615686"	"602723"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5e339a8ff2644ebba6b5be033f35d08f"	"616207"	"616206"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"5e35b61e7e0f4e3d813271cb3f994c7e"	"602579"	"101242"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5e35e6b855c5467fba2a786f12d0d05f"	"616706"	"102644"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5e444c18a79d41b79f8e1ea6d62b0d73"	"600828"	"101767"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5e4798a948ed4805ac76b3b597c75430"	"601816
"	"601808
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5e499cd2ef6a4c6394cd2306d6fb7182"	"615501"	"601084"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5e4fa975fca245ea9cd812f05b9504a3"	"600238"	"600228"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5e5319f5dea84c3e8c8fd601536335a6"	"601693
"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5e588188deaa46898674c24fdc69fe96"	"600876"	"400183"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5e598e2a01674a2bb68606633c4aca49"	"614874"	"400354"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5e5df0e996c348a8b2ca9a84f0c664b1"	"616073"	"614112"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5e63a2ec9cf34252886969cb67fc9ee5"	"601093"	"601057"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5e63cebc037a456782ddc5263afa0d86"	"601628"	"400323"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5e649d4ea7a5406285227390bc0c545a"	"601658"	"600578"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5e6d11ab09614246b1264f45fde4e0ed"	"650119"	"101683"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5e6fea0ece4540b8b414837e0e3ba2d5"	"601144"	"600591"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5e769a5073db4a04ae6c2ca71eec4a12"	"616706"	"102643"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5e797bd5d0e54160b3a6a30d01354a88"	"601294"	"601282"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5e7aab98761d48b6b21334d5f10c7bae"	"615051"	"615050"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5e86f35cb866483f99b8274752cd197b"	"600442"	"600443"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5e88abf49dbc45fc86fc89b7caa804d5"	"615510"	"615511"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5e8e1bd675ef423c9218dffca2ca656c"	"615672"	"600783"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5e93dc91ee1d4eaa9d32cb8a95affb90"	"600275"	"600276"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5e95134ade15435294db7d1bf74f345c"	"601238"	"101570"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5ea4c980df9b4a759137a7eb2e67acb6"	"601973"	"601954"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5ea51d29140744deb0087b7a0d874fd2"	"600651"	"600681"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5ea813be42754dd5926e1360e1f8601f"	"601244"	"400259"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5eb346bf12ac45f8b7b7d980bdadb1ee"	"600701"	"600705"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5eb4af1b4ee548dfa9346a05b5ab118c"	"601811
"	"400298"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5eb508b40fdc42ca8141007c775c33b9"	"601017"	"600976"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5eb5695f4bbb4a619071ed4fd94b48f3"	"612123"	"400292"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5eb6bdaa2de5412888cacfbc001b5816"	"601009"	"600264"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5ebeb8abe9464a7bbf1f5732ab33c6ec"	"601444"	"400323"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5ec02bca15314463a9bf7e19dc47f0ea"	"601883"	"101923"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5ec6ae5744794bfeb44877ea976ee002"	"616707"	"101723"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5ec9a243fe764212a1c7c94a65704dad"	"615236"	"400036"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5ecbaa19e152465cb3108a90bf742627"	"616791"	"616782"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5eccced1349e4256b774d316a7ac872f"	"601226"	"600891"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5ed09c56ae774d9888cbde234891569f"	"602732"	"612110"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5ed5fd79fdfb4c6c88a2206f9abbc361"	"616969"	"400412"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"5ed6396f4f6f40b4b1da3dc9579d9f4d"	"616587"	"400184"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5ee1b33be16c483c863d2c68fd1517b0"	"601731"	"601708
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5ee8bbd5abfe46db97188fcaca5bef1b"	"616723"	"400191"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5eeda1cc33f548d98bd745e8227c5090"	"615618"	"601605"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5ef6405e25bc443f94e25287db8ef6a1"	"616070"	"615344"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5efc89567f7e41b08ed1da324c59d918"	"600070"	"600015"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5eff1494e87f4403ac5db909189f2c2b"	"605339"	"601897"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5f06a7a09b7b404b8c3ed80c4961ce13"	"614270"	"614240
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f08db9afe1944bd8a7566f27932d2a3"	"650003"	"600020"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5f16922fb9e1487fab76d2db818fb7da"	"601733"	"601719
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f1e0c9b49104526a3cb274d38aa7b29"	"601494"	"400033"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5f2b44a50b1546beaf0687dae82ce31d"	"616228"	"400499"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5f2d8fb75feb4f8ebd242ce90bf108af"	"616199"	"601052"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"5f2e40e9bbb9482cacbc69f74880f3d8"	"616173"	"601939"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"5f30bf667b2b4ccfb7ab9ccb84079d05"	"614806"	"400185"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f31465956b8423186cbf9d634ee4209"	"601538"	"601530"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f32fb676e494ca583dc20db48ac60ea"	"600828"	"101731"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5f330cd5be93490a86867051320db635"	"602217"	"600175"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f33187f17784a31b61bb1ecedcf0955"	"600568"	"600516"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5f347613ca844bcbb91f133ee2e73d26"	"616942"	"616945"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5f356c3cf13a412f86c330368b25e940"	"600272"	"600261"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5f3de40ea2914ee48ced7a4d20df43ce"	"600604"	"600813"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5f400f8f8fab421da09e04cd98627c08"	"601238"	"101587"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5f4812df69634f4b8da30131e10667da"	"601141"	"601139"	"1"	"件"	"1"	"0"	"0.025"	"0"	"公斤"	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5f581eb73f65490999e602493f1061ab"	"615047"	"400511"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f59e2ef5e494847ad99a0e9c0147431"	"614672
"	"400332"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f5ca27dce774c249795ef41bb835967"	"615776"	"300655"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5f5e02f06fea4e21a2ea5ac7b8b90c76"	"614284
"	"400499"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f5f33e0728c4e6baf9d3e0159e0c410"	"600709"	"400391"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5f70be712f7c44e898d8d46969bd2a48"	"600449"	"600362"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5f721d34fd18423184ecd7c1b7014273"	"602513"	"612208"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5f820ea45a744e96b26e78713abeeb42"	"616052"	"616049"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5f87ef78a608488b9c3e3de8aeca0f70"	"601581
"	"601644"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f897e79432b40a382f1dc1f1a4bff6c"	"601710"	"300783"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f8a2076cce14691aab21cf838e2ea9c"	"601298"	"600595"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5f8b838dc8ab4435ad22456688c37451"	"600316"	"100731"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5f9da4b342d54c86aca4ee26cff824b7"	"600651"	"600656"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5fab2d7268d64a0bb19509c234d26795"	"615848"	"615226"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5fb53daa23444a65b33fc2fcabbf9314"	"602291"	"101729"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5fb7f4825a724de0b558e97b7023242b"	"602615"	"602519"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5fb8d3c885154983aa6a62127d352fd2"	"601257"	"101104"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"5fb948618110485e939dd4ed572e82a1"	"602523"	"601265"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5fbc7a09f43146b595f5ecf7d19b7915"	"616791"	"616783"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5fbde7b1a0de48ddaca94a59f1ff8473"	"600168"	"400191"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5fc48d26fe9c4bec9d060db8aeaa49fb"	"602114"	"605464"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5fc78a24440d485184127cac776e3485"	"615573"	"602234"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"5fc7d94c60f644e1918475a4ff3a3457"	"600578"	"600586"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"5fcb9d630a7045e4922417efc9b70841"	"602628"	"601621"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"5fcde6aacf0645aca38915db47ada559"	"602218"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5fd0c1e9c463475482c548484c31889c"	"615850"	"605465"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"5fd36efa99b24c8890da893440738469"	"602023"	"601784"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"5fd60a9f06214cf8aa4a0c66626f65d8"	"615668"	"615661"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5fd6a1bf593d49188a61e9df99abf962"	"601131"	"650030"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5fdbdc178f0540ff895776c1b396e058"	"600430"	"100338"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"5fe2cabb8b474fe69c693ba8617b4e0b"	"615555"	"400298"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"5feb589d11ee4d40957a40cf6fbcd1a7"	"616193
"	"101105"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"600116fe135a49008eb14ecd68bc05fb"	"602675"	"601078"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"60039eb686384d2ebab78027039fb41e"	"602546"	"100438"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"60076b97da0840a9a520a18fcfdb3cb9"	"615725"	"601315"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"600a769fe4644cb7abebed44d51e7861"	"601978"	"600450"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"6014f926259f4ed088f4d60fffd689ec"	"601968"	"650088"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"601616ebc3c4408ea179dede2a29284f"	"615441"	"612138"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"601a917aaf8e40ee8f41a9da36cc322d"	"616532"	"616535"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"601acb7e10c54e6baf0f3e13dcf84b62"	"601646"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"601db60e20a04e9fb82bae36ab29b915"	"615660"	"600794"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"6022e054deec4c72b2a6474752994d66"	"601251"	"601080"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"6029978cb60e46f39ce30aa6426f1abf"	"602249"	"400300"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"602c1296e0fd45dc8ff5bc48f54cf99e"	"614269"	"614234
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"60367a251ccd41de926a3e19781c18c4"	"300771"	"601342
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"603805e35a3a4b15ab7b8817fde62899"	"615098"	"400036"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"6039ff4fe88c432d88feec7a8c3d2af3"	"601650"	"601632"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"6042fff3f0b14e648a7420aa2942a9ac"	"600964"	"101722"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"604a3f97050b485dafd7d41ec1285497"	"601140"	"601137"	"1"	"件"	"1"	"0"	"0.025"	"0"	"公斤"	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"604ebc9224d54d3d864d65c97e1356a2"	"601238"	"101565"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"605307d4e08c4d22b9db4fc1853dc4f1"	"616119"	"101100"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"60597660d4b64664ad936f0c987316c1"	"601539"	"600199"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"6067578355a342c2a81aed118791ecc9"	"615621"	"615100"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"60691f8a3bd7451fbebc8566b54ea108"	"600890"	"600902"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"606ec566abc74347b81c7955e1e32599"	"615622
"	"600674"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"606f95b1430e4bec8be5a595e4fefc6f"	"615036"	"400323"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"60719302be004cba9e3e192a1bf70f14"	"616026"	"616030"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"607d97ffc48b4fa1b73470cc4970b68a"	"600107"	"600037"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"607df2c960684e14b706911b8aa72ab6"	"616756"	"616759"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"607edec4827043b492eb028edde1f723"	"614360
"	"400486"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"607f2b8cf61945838d2576f454721a0f"	"600828"	"600865"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"6082a20711bf4f479eaad3d0b7391b23"	"615114"	"614251
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"60847c4a8b0f4742addd54508036f87e"	"600091"	"400190"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"608638be5fd946b8afface641b23f89e"	"602036"	"400488"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"60870a9984d24d90ab1345695a296708"	"616424"	"616423"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"608c0702c43745f2a4e4e4f226ae5c71"	"605431"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"608dc3f332a94f3494b48ca75d74f42f"	"602546"	"100731"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"6090e4be51284ca59545df4cab199a4e"	"601096"	"600451"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"6098c54a28cf47bc820e6a8a11b63d3f"	"602115"	"600679"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"609d49611dc94aa58e4b13c02e9da2f7"	"616052"	"616046"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"609ed24fabe44345a55422fe2e82089c"	"650102"	"650085"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"60a0f2adf3754dba82b163da49416402"	"602687"	"100337"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"60a14caa373c4118a12fa8dc39b8dc87"	"602732"	"612106"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
